"service_id","group","category_id","category","status","score","confidence","user_result","reason","source_ids"
"SVC-013","B","C20","도입하면 안 되는 부작용","scored","3","medium","도입하면 안 되는 부작용에 대한 확인 가능한 사용자 결과","Signal의 핵심 전문 과업에서 도입하면 안 되는 부작용 관행을 공식 자료로 확인","SRC-013"
"SVC-013","B","C21","프로토콜 투명성","not_applicable","","low","적용 제외","Signal의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-013"
"SVC-013","B","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","Signal의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-013"
"SVC-013","B","C23","DNS·IPv6·누출 확인","not_applicable","","low","적용 제외","Signal의 비교 목적에는 DNS·IPv6·누출 확인이 핵심 적용 분야가 아님","SRC-013"
"SVC-013","B","C24","검열 환경 복구","not_applicable","","low","적용 제외","Signal의 비교 목적에는 검열 환경 복구이 핵심 적용 분야가 아님","SRC-013"
"SVC-013","B","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","Signal의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-013"
"SVC-013","B","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","Signal의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-013"
"SVC-013","B","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","Signal의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-013"
"SVC-013","B","C28","관할·국가 지원 범위","not_applicable","","low","적용 제외","Signal의 비교 목적에는 관할·국가 지원 범위이 핵심 적용 분야가 아님","SRC-013"
"SVC-014","B","C01","시작과 첫 가치","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 시작과 첫 가치이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C03","개인화","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 개인화이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C04","결과 이해와 설명","scored","3","medium","결과 이해와 설명에 대한 확인 가능한 사용자 결과","Tor Browser의 핵심 전문 과업에서 결과 이해와 설명 관행을 공식 자료로 확인","SRC-014"
"SVC-014","B","C05","오류·실패 복구","scored","3","medium","오류·실패 복구에 대한 확인 가능한 사용자 결과","Tor Browser의 핵심 전문 과업에서 오류·실패 복구 관행을 공식 자료로 확인","SRC-014"
"SVC-014","B","C06","저장·내보내기·공유","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 저장·내보내기·공유이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C07","모바일 경험","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 모바일 경험이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C08","PC 경험","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 PC 경험이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C09","플랫폼 간 연속성","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 플랫폼 간 연속성이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C10","접근성","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C11","성능과 안정성","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 성능과 안정성이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C12","개인정보·보안","scored","4","medium","개인정보·보안에 대한 확인 가능한 사용자 결과","Tor Browser의 핵심 전문 과업에서 개인정보·보안 관행을 공식 자료로 확인","SRC-014"
"SVC-014","B","C13","계정·권한·삭제","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 계정·권한·삭제이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C14","가격·결제·취소·환불","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 가격·결제·취소·환불이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C16","장기 사용과 유지","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 장기 사용과 유지이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C17","팀·관리자·운영","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 팀·관리자·운영이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C18","차별화 요소","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","Tor Browser의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-014"
"SVC-014","B","C20","도입하면 안 되는 부작용","scored","3","medium","도입하면 안 되는 부작용에 대한 확인 가능한 사용자 결과","Tor Browser의 핵심 전문 과업에서 도입하면 안 되는 부작용 관행을 공식 자료로 확인","SRC-014"
"SVC-014","B","C21","프로토콜 투명성","scored","3","medium","프로토콜 투명성에 대한 확인 가능한 사용자 결과","Tor Browser의 핵심 전문 과업에서 프로토콜 투명성 관행을 공식 자료로 확인","SRC-014"
"SVC-014","B","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C23","DNS·IPv6·누출 확인","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 DNS·IPv6·누출 확인이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C24","검열 환경 복구","scored","3","medium","검열 환경 복구에 대한 확인 가능한 사용자 결과","Tor Browser의 핵심 전문 과업에서 검열 환경 복구 관행을 공식 자료로 확인","SRC-014"
"SVC-014","B","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","Tor Browser의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-014"
"SVC-014","B","C28","관할·국가 지원 범위","scored","3","medium","관할·국가 지원 범위에 대한 확인 가능한 사용자 결과","Tor Browser의 핵심 전문 과업에서 관할·국가 지원 범위 관행을 공식 자료로 확인","SRC-014"
"SVC-015","B","C01","시작과 첫 가치","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 시작과 첫 가치이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C03","개인화","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 개인화이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C04","결과 이해와 설명","scored","3","medium","결과 이해와 설명에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 결과 이해와 설명 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C05","오류·실패 복구","scored","3","medium","오류·실패 복구에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 오류·실패 복구 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C06","저장·내보내기·공유","scored","3","medium","저장·내보내기·공유에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 저장·내보내기·공유 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C07","모바일 경험","scored","3","medium","모바일 경험에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 모바일 경험 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C08","PC 경험","scored","3","medium","PC 경험에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 PC 경험 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C09","플랫폼 간 연속성","scored","3","medium","플랫폼 간 연속성에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 플랫폼 간 연속성 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C10","접근성","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C11","성능과 안정성","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 성능과 안정성이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C12","개인정보·보안","scored","4","medium","개인정보·보안에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 개인정보·보안 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C13","계정·권한·삭제","scored","3","medium","계정·권한·삭제에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 계정·권한·삭제 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C14","가격·결제·취소·환불","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 가격·결제·취소·환불이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C16","장기 사용과 유지","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 장기 사용과 유지이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C17","팀·관리자·운영","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 팀·관리자·운영이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C18","차별화 요소","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C20","도입하면 안 되는 부작용","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 도입하면 안 되는 부작용이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C21","프로토콜 투명성","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C23","DNS·IPv6·누출 확인","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 DNS·IPv6·누출 확인이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C24","검열 환경 복구","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 검열 환경 복구이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C26","기기·프로필 발급·폐기","scored","3","medium","기기·프로필 발급·폐기에 대한 확인 가능한 사용자 결과","Bitwarden의 핵심 전문 과업에서 기기·프로필 발급·폐기 관행을 공식 자료로 확인","SRC-015"
"SVC-015","B","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-015"
"SVC-015","B","C28","관할·국가 지원 범위","not_applicable","","low","적용 제외","Bitwarden의 비교 목적에는 관할·국가 지원 범위이 핵심 적용 분야가 아님","SRC-015"
"SVC-016","B","C01","시작과 첫 가치","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 시작과 첫 가치이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C03","개인화","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 개인화이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C04","결과 이해와 설명","scored","3","medium","결과 이해와 설명에 대한 확인 가능한 사용자 결과","Atlassian Statuspage의 핵심 전문 과업에서 결과 이해와 설명 관행을 공식 자료로 확인","SRC-016"
"SVC-016","B","C05","오류·실패 복구","scored","3","medium","오류·실패 복구에 대한 확인 가능한 사용자 결과","Atlassian Statuspage의 핵심 전문 과업에서 오류·실패 복구 관행을 공식 자료로 확인","SRC-016"
"SVC-016","B","C06","저장·내보내기·공유","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 저장·내보내기·공유이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C07","모바일 경험","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 모바일 경험이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C08","PC 경험","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 PC 경험이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C09","플랫폼 간 연속성","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 플랫폼 간 연속성이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C10","접근성","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C11","성능과 안정성","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 성능과 안정성이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C12","개인정보·보안","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 개인정보·보안이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C13","계정·권한·삭제","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 계정·권한·삭제이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C14","가격·결제·취소·환불","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 가격·결제·취소·환불이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C15","고객지원·장애 대응","scored","3","medium","고객지원·장애 대응에 대한 확인 가능한 사용자 결과","Atlassian Statuspage의 핵심 전문 과업에서 고객지원·장애 대응 관행을 공식 자료로 확인","SRC-016"
"SVC-016","B","C16","장기 사용과 유지","scored","3","medium","장기 사용과 유지에 대한 확인 가능한 사용자 결과","Atlassian Statuspage의 핵심 전문 과업에서 장기 사용과 유지 관행을 공식 자료로 확인","SRC-016"
"SVC-016","B","C17","팀·관리자·운영","scored","3","medium","팀·관리자·운영에 대한 확인 가능한 사용자 결과","Atlassian Statuspage의 핵심 전문 과업에서 팀·관리자·운영 관행을 공식 자료로 확인","SRC-016"
"SVC-016","B","C18","차별화 요소","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","Atlassian Statuspage의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-016"
"SVC-016","B","C20","도입하면 안 되는 부작용","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 도입하면 안 되는 부작용이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C21","프로토콜 투명성","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C23","DNS·IPv6·누출 확인","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 DNS·IPv6·누출 확인이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C24","검열 환경 복구","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 검열 환경 복구이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C25","서버 상태·혼잡·대체","scored","3","medium","서버 상태·혼잡·대체에 대한 확인 가능한 사용자 결과","Atlassian Statuspage의 핵심 전문 과업에서 서버 상태·혼잡·대체 관행을 공식 자료로 확인","SRC-016"
"SVC-016","B","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-016"
"SVC-016","B","C28","관할·국가 지원 범위","not_applicable","","low","적용 제외","Atlassian Statuspage의 비교 목적에는 관할·국가 지원 범위이 핵심 적용 분야가 아님","SRC-016"
"SVC-017","B","C01","시작과 첫 가치","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 시작과 첫 가치이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C03","개인화","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 개인화이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C04","결과 이해와 설명","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 결과 이해와 설명이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C05","오류·실패 복구","scored","3","medium","오류·실패 복구에 대한 확인 가능한 사용자 결과","Stripe Billing의 핵심 전문 과업에서 오류·실패 복구 관행을 공식 자료로 확인","SRC-017"
"SVC-017","B","C06","저장·내보내기·공유","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 저장·내보내기·공유이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C07","모바일 경험","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 모바일 경험이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C08","PC 경험","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 PC 경험이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C09","플랫폼 간 연속성","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 플랫폼 간 연속성이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C10","접근성","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C11","성능과 안정성","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 성능과 안정성이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C12","개인정보·보안","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 개인정보·보안이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C13","계정·권한·삭제","scored","3","medium","계정·권한·삭제에 대한 확인 가능한 사용자 결과","Stripe Billing의 핵심 전문 과업에서 계정·권한·삭제 관행을 공식 자료로 확인","SRC-017"
"SVC-017","B","C14","가격·결제·취소·환불","scored","3","medium","가격·결제·취소·환불에 대한 확인 가능한 사용자 결과","Stripe Billing의 핵심 전문 과업에서 가격·결제·취소·환불 관행을 공식 자료로 확인","SRC-017"
"SVC-017","B","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C16","장기 사용과 유지","scored","3","medium","장기 사용과 유지에 대한 확인 가능한 사용자 결과","Stripe Billing의 핵심 전문 과업에서 장기 사용과 유지 관행을 공식 자료로 확인","SRC-017"
"SVC-017","B","C17","팀·관리자·운영","scored","3","medium","팀·관리자·운영에 대한 확인 가능한 사용자 결과","Stripe Billing의 핵심 전문 과업에서 팀·관리자·운영 관행을 공식 자료로 확인","SRC-017"
"SVC-017","B","C18","차별화 요소","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","Stripe Billing의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-017"
"SVC-017","B","C20","도입하면 안 되는 부작용","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 도입하면 안 되는 부작용이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C21","프로토콜 투명성","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C23","DNS·IPv6·누출 확인","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 DNS·IPv6·누출 확인이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C24","검열 환경 복구","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 검열 환경 복구이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-017"
"SVC-017","B","C28","관할·국가 지원 범위","not_applicable","","low","적용 제외","Stripe Billing의 비교 목적에는 관할·국가 지원 범위이 핵심 적용 분야가 아님","SRC-017"
"SVC-018","B","C01","시작과 첫 가치","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 시작과 첫 가치이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C03","개인화","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 개인화이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C04","결과 이해와 설명","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 결과 이해와 설명이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C05","오류·실패 복구","scored","3","medium","오류·실패 복구에 대한 확인 가능한 사용자 결과","Apple App Store Subscriptions의 핵심 전문 과업에서 오류·실패 복구 관행을 공식 자료로 확인","SRC-018"
"SVC-018","B","C06","저장·내보내기·공유","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 저장·내보내기·공유이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C07","모바일 경험","scored","3","medium","모바일 경험에 대한 확인 가능한 사용자 결과","Apple App Store Subscriptions의 핵심 전문 과업에서 모바일 경험 관행을 공식 자료로 확인","SRC-018"
"SVC-018","B","C08","PC 경험","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 PC 경험이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C09","플랫폼 간 연속성","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 플랫폼 간 연속성이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C10","접근성","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C11","성능과 안정성","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 성능과 안정성이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C12","개인정보·보안","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 개인정보·보안이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C13","계정·권한·삭제","scored","3","medium","계정·권한·삭제에 대한 확인 가능한 사용자 결과","Apple App Store Subscriptions의 핵심 전문 과업에서 계정·권한·삭제 관행을 공식 자료로 확인","SRC-018"
"SVC-018","B","C14","가격·결제·취소·환불","scored","3","medium","가격·결제·취소·환불에 대한 확인 가능한 사용자 결과","Apple App Store Subscriptions의 핵심 전문 과업에서 가격·결제·취소·환불 관행을 공식 자료로 확인","SRC-018"
"SVC-018","B","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C16","장기 사용과 유지","scored","3","medium","장기 사용과 유지에 대한 확인 가능한 사용자 결과","Apple App Store Subscriptions의 핵심 전문 과업에서 장기 사용과 유지 관행을 공식 자료로 확인","SRC-018"
"SVC-018","B","C17","팀·관리자·운영","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 팀·관리자·운영이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C18","차별화 요소","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","Apple App Store Subscriptions의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-018"
"SVC-018","B","C20","도입하면 안 되는 부작용","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 도입하면 안 되는 부작용이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C21","프로토콜 투명성","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C23","DNS·IPv6·누출 확인","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 DNS·IPv6·누출 확인이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C24","검열 환경 복구","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 검열 환경 복구이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-018"
"SVC-018","B","C28","관할·국가 지원 범위","not_applicable","","low","적용 제외","Apple App Store Subscriptions의 비교 목적에는 관할·국가 지원 범위이 핵심 적용 분야가 아님","SRC-018"
